policy_state,policy_deductible,policy_annual_premium,insured_age,insured_sex,insured_education_level,insured_occupation,insured_hobbies,incident_type,collision_type,incident_severity,authorities_contacted,incident_state,incident_city,incident_hour_of_the_day,number_of_vehicles_involved,bodily_injuries,witnesses,police_report_available,claim_amount,total_claim_amount,fraud_reported,claim_to_premium_ratio,high_claim_flag,night_incident,many_vehicles,no_police_report
1,500,1028.84,69,1,0,1,5,3,3,2,1,4,9246,22,4,4,5,0,9739.55,15074.06,0,14.637283461508584,0,1,1,1
6,300,1378.85,41,2,3,0,2,0,0,0,2,2,15017,10,2,2,5,0,10923.08,12021.96,0,8.712512229590173,0,0,0,1
5,400,1145.46,57,1,2,7,2,1,1,1,2,3,13978,19,1,2,2,0,16015.66,23810.45,0,20.768670516197687,1,0,0,1
6,1000,1104.33,43,0,0,6,5,0,2,1,1,7,2775,19,4,0,4,1,27971.64,24066.1,0,21.772773741778472,1,0,1,0
0,800,641.5,47,2,3,2,2,1,2,2,2,2,5907,2,3,4,3,1,18440.73,24739.97,0,38.505789883268484,1,1,1,0
4,700,763.7,47,2,3,2,5,3,2,1,1,0,2354,1,2,1,3,1,17461.13,15370.98,0,20.10066692820714,0,1,0,0
7,300,1168.6,39,0,1,5,4,0,1,2,1,9,7847,4,2,4,1,0,712.76,1106.12,0,0.9457250341997264,0,1,0,1
9,800,874.02,64,2,2,1,3,2,2,2,0,9,4884,8,2,1,0,1,3342.55,6562.23,0,7.499520010971177,0,0,0,0
2,700,1223.64,42,1,1,1,1,1,2,2,1,6,464,3,4,1,3,1,3510.17,6422.88,0,5.24470864907238,0,1,1,0
5,1000,851.25,62,1,0,2,0,2,0,1,1,4,12455,17,1,4,5,0,10215.64,14083.58,0,16.52517453798768,0,0,0,1
5,400,623.31,49,0,3,5,4,1,2,2,1,4,6323,12,2,3,4,0,10315.04,14614.71,0,23.40937995547084,0,0,0,1
3,800,1207.3,56,1,3,2,2,2,2,1,0,8,7426,21,4,0,3,0,6075.04,7058.49,0,5.841670115037656,0,1,1,1
7,600,602.71,38,1,2,3,2,0,1,2,2,0,11371,15,1,1,3,1,6892.36,8680.07,1,14.377880107998871,0,0,0,0
6,300,1185.18,59,1,1,7,6,3,3,1,1,7,3444,23,2,1,5,0,18246.07,22131.0,1,18.65737071945236,1,1,0,1
8,800,1434.62,63,1,2,1,5,0,1,1,0,3,6065,8,4,1,1,1,18723.55,16915.85,0,11.782957885791504,0,0,1,0
8,1000,884.54,32,1,0,7,0,1,1,2,0,0,4287,2,4,4,1,1,2838.38,2559.71,0,2.890563949680421,0,1,1,0
1,500,1021.35,48,1,3,5,4,2,2,0,1,8,17599,19,2,0,2,0,26176.4,22935.12,0,22.43372621900523,1,0,0,1
6,1000,1275.75,63,1,3,2,4,2,3,1,1,0,17712,3,4,2,5,0,10908.85,9855.43,0,7.7191541022126495,0,1,1,1
2,800,1368.73,67,1,2,2,5,3,1,2,1,1,1367,6,2,1,0,0,8880.87,11134.54,1,8.129003526242398,0,0,0,1
5,200,944.73,51,1,2,0,1,2,0,1,1,6,6004,11,3,4,0,0,15010.46,21423.74,0,22.653125099129774,1,0,1,1
1,400,769.2,54,0,3,6,3,3,1,0,1,7,17431,20,2,1,2,0,9461.88,9224.43,0,11.976668397818749,0,1,0,1
9,600,894.84,20,2,0,4,1,0,3,1,1,1,11435,9,4,4,4,0,6367.52,6949.85,0,7.75791435970709,0,0,1,1
4,300,961.41,33,1,2,0,5,3,1,2,0,3,12600,7,4,0,3,0,25755.98,23124.39,0,24.027586995147598,1,0,1,1
9,200,1299.75,67,0,1,7,1,2,0,0,2,3,15935,16,1,0,1,1,24689.3,23280.1,0,17.89744378243321,1,0,0,0
1,300,770.58,29,0,3,0,4,2,1,0,2,7,8207,1,4,3,0,0,19987.84,23005.79,0,29.816467508229866,1,1,1,1
4,300,1263.19,55,0,1,2,3,0,0,0,1,9,1434,18,4,1,2,1,7717.77,10725.68,0,8.484231009579256,0,0,1,0
1,700,851.15,23,1,2,1,5,3,2,0,1,5,17139,22,4,4,3,1,15962.07,16993.09,0,19.941430499325236,0,1,1,0
6,1000,1254.83,64,1,3,6,4,1,2,2,0,8,2658,18,2,4,1,1,15336.33,16997.07,0,13.534530947660114,0,0,0,0
2,800,1389.72,60,2,2,1,6,3,0,1,1,5,14900,15,4,3,0,1,16949.45,15552.8,0,11.183271974229175,0,0,1,0
4,500,914.44,32,2,3,1,6,0,3,0,0,7,12747,23,4,2,4,0,2224.21,1974.51,0,2.1568972297474436,0,1,1,1
6,1000,941.68,48,1,2,0,5,2,2,0,1,7,14807,17,3,1,1,1,14747.73,23456.13,0,24.882388509356307,1,0,1,0
5,1000,874.94,59,0,1,7,4,0,0,2,1,4,1108,0,4,1,3,0,18602.12,17355.49,0,19.813560289517547,0,1,1,1
9,600,1214.51,44,1,3,3,5,0,1,2,1,5,5866,23,4,1,1,0,12025.47,23176.72,0,19.067486075803572,1,1,1,1
8,1000,1381.09,55,1,0,2,0,0,1,1,1,0,2052,15,4,0,3,0,4156.44,4745.39,0,3.433488412476757,0,0,1,1
8,700,607.6,72,0,2,4,3,3,0,0,0,3,3480,5,3,2,3,0,6491.12,8799.05,0,14.457854091357211,0,1,1,1
3,1000,1007.5,75,0,2,5,1,2,0,1,1,6,6665,19,2,4,2,1,16494.56,20991.52,0,20.814595934556273,1,0,0,0
1,500,1199.85,74,1,2,4,4,3,0,2,2,7,17440,9,2,4,1,0,2829.5,3246.55,0,2.703543323479203,0,0,0,1
5,1000,920.65,25,1,0,2,1,2,2,0,0,5,9762,2,1,4,1,0,18385.45,16193.01,1,17.569587153474746,0,1,0,1
5,700,737.32,40,1,2,5,0,2,2,1,1,0,8056,9,3,1,1,0,19833.22,17119.25,1,23.186761837685555,0,0,1,1
4,800,1052.99,66,2,1,7,6,2,0,2,2,3,4086,20,4,4,2,0,8549.84,12317.75,0,11.686780709494398,0,1,1,1
8,800,1424.13,58,0,0,0,1,2,0,0,1,9,9527,12,1,3,5,1,409.2,504.57,0,0.3540519110537284,0,0,0,0
9,300,1256.12,26,0,1,4,2,0,3,2,1,3,1549,14,4,3,5,0,6932.52,8320.56,0,6.618747613592975,0,0,1,1
4,600,993.59,38,0,0,3,0,1,3,1,2,1,396,20,2,4,2,1,4262.8,5634.82,0,5.6654701937481775,0,1,0,0
1,1000,1392.08,75,1,3,1,3,3,0,1,2,2,5698,0,2,4,1,1,5262.46,4895.91,0,3.514449995692997,0,1,0,0
3,300,701.32,39,2,2,3,3,0,2,2,1,6,1701,22,4,2,3,1,3697.21,4332.62,0,6.169011276910809,0,1,1,0
1,300,1416.75,42,0,3,3,2,0,0,0,1,1,17130,11,4,1,0,0,5384.15,9640.6,0,6.799929465702698,0,0,1,1
3,500,1412.64,22,1,0,2,0,1,1,2,1,1,11941,11,3,1,5,1,11544.71,12977.63,0,9.180293426897936,0,0,1,0
1,500,839.11,68,2,1,7,5,2,2,1,0,0,8460,2,2,3,1,0,8408.86,7371.03,0,8.773886752925211,0,1,0,1
3,400,607.04,51,2,1,3,5,2,1,0,2,3,15804,19,3,1,2,1,14219.9,17023.87,0,27.997944214196433,0,0,1,0
5,800,842.29,39,1,0,7,0,2,3,1,1,1,2636,8,3,2,2,1,9922.27,16663.09,0,19.75962005952875,0,0,1,0
0,400,972.11,59,1,3,7,4,2,1,0,0,5,5147,2,3,2,5,0,6882.27,7936.0,0,8.155295906937551,0,1,1,1
9,800,714.34,68,1,3,6,4,0,2,1,0,3,167,11,1,3,2,1,5899.13,10435.02,0,14.587496854642547,0,0,0,0
1,800,1120.17,20,2,3,7,1,0,3,2,0,0,17584,10,1,4,1,0,10862.4,14518.4,0,12.94932971806238,0,0,0,1
6,400,1451.28,28,2,3,0,0,1,3,1,1,5,4441,9,3,3,2,1,10795.46,20366.7,0,14.023948549866418,1,0,1,0
0,300,830.95,44,2,0,2,6,0,3,0,0,7,11787,13,3,1,0,1,8392.4,8554.62,0,10.282613137808763,0,0,1,0
6,300,999.73,74,0,1,3,6,3,0,1,2,1,14532,2,4,0,1,1,9305.19,18568.3,0,18.554755028828954,0,1,1,0
1,600,951.26,58,0,2,4,6,3,0,0,1,8,59,18,4,1,3,1,15047.02,20865.49,0,21.911547266502847,1,0,1,0
0,600,913.36,65,2,3,7,5,3,3,2,2,4,7299,1,4,2,4,0,3361.59,5236.39,0,5.7268362570541145,0,1,1,1
6,300,644.2,74,1,2,5,4,1,3,1,1,9,11629,9,2,4,5,0,2901.21,5094.15,0,7.89545877247365,0,0,0,1
5,800,1041.62,34,1,3,0,4,3,2,2,0,4,10230,17,2,4,3,0,2320.84,2531.61,1,2.4281233814812686,0,0,0,1
7,800,632.59,66,1,0,1,3,2,1,2,1,6,5570,12,1,2,5,0,10974.14,16676.52,0,26.320680566296815,0,0,0,1
9,700,1250.22,18,0,3,6,5,3,2,2,1,7,1530,14,1,4,0,1,16585.63,18353.44,0,14.668435606847716,0,0,0,0
1,300,1361.91,49,1,2,4,4,2,2,1,1,8,2090,5,2,2,3,1,7393.11,7391.98,1,5.423674343867166,0,1,0,0
7,700,940.85,63,1,2,0,1,0,1,1,2,4,5155,1,3,4,1,1,10663.31,12142.87,0,12.892573127355737,0,1,1,0
6,500,1148.33,20,0,1,5,6,1,3,1,1,0,12376,9,4,0,3,0,14020.32,16398.94,1,14.268260638806957,0,0,1,1
3,700,875.86,46,1,1,2,5,3,0,2,1,4,6682,1,1,1,0,0,8097.28,9875.1,0,11.26188901306936,0,1,0,1
7,400,1156.98,59,0,2,1,0,3,3,1,1,4,17374,19,2,3,2,1,7242.57,12029.31,0,10.388184597316016,0,0,0,0
0,700,714.43,75,2,1,6,0,1,0,2,2,7,11422,13,3,3,5,0,2864.61,5435.05,0,7.59689976657395,0,0,1,1
5,800,616.67,63,0,0,1,1,2,3,0,2,8,15515,23,4,4,1,1,10064.62,13984.84,0,22.641280942898312,0,1,1,0
7,400,859.28,34,2,3,3,5,3,1,2,2,8,14347,1,2,0,1,0,13129.77,14918.04,0,17.340912261124288,0,1,0,1
2,300,706.62,29,2,3,7,1,2,3,1,1,0,7635,17,2,2,4,0,16343.91,17727.73,1,25.052612984370143,0,0,0,1
5,700,1282.25,53,1,3,0,4,3,3,2,1,3,2405,21,2,3,4,1,2592.57,3923.84,0,3.057736216637444,0,1,0,0
3,500,1024.95,25,1,1,1,0,3,1,0,1,0,2346,6,4,1,1,0,20239.56,22692.37,0,22.1183975827282,1,0,1,1
4,500,907.46,69,2,1,5,6,1,3,2,2,4,12151,9,3,3,5,0,5289.85,7932.59,0,8.731908944807696,0,0,1,1
0,200,1457.24,39,1,0,7,2,1,3,2,2,1,13748,15,1,3,1,1,18292.85,24125.76,0,16.544437129690586,1,0,0,0
0,600,923.28,40,0,3,3,5,3,2,0,2,8,1202,16,3,3,0,0,9228.75,9439.87,0,10.213214610291255,0,0,1,1
6,400,1093.44,20,0,1,6,4,2,1,1,0,8,9645,10,2,2,4,1,3124.42,3040.97,0,2.778562552538284,0,0,0,0
2,400,980.52,63,2,1,5,1,1,1,0,1,3,2004,3,4,0,0,0,7105.2,10068.72,0,10.258293259434346,0,1,1,1
7,300,894.95,67,1,2,1,4,3,3,0,1,1,2549,1,3,2,2,0,15594.52,19179.63,0,21.40703164239076,1,1,1,1
9,800,1404.96,43,0,3,5,0,0,0,1,2,9,3581,5,1,0,4,0,14567.06,22626.8,0,16.093487723690572,1,1,0,1
4,700,783.94,65,2,1,7,2,1,1,0,2,9,15476,2,3,2,3,1,22290.39,23089.02,0,29.415012612428974,1,1,1,0
4,400,1307.53,35,1,2,0,1,2,3,1,1,6,6741,5,1,1,0,0,9780.99,16216.23,0,12.392707847737537,0,1,0,1
4,300,1111.64,67,1,2,3,2,1,0,0,1,0,9436,21,2,0,5,1,10409.5,14923.95,0,13.41309857635893,0,1,0,0
4,800,938.18,25,0,1,4,5,2,2,1,1,2,13711,14,4,1,1,0,2274.65,2070.56,0,2.2046466066142805,0,0,1,1
0,200,865.32,68,2,3,5,6,0,1,2,2,2,8804,5,2,1,2,0,15824.43,19091.62,0,22.03760735063256,1,1,0,1
0,600,964.25,30,2,1,4,4,0,3,0,2,0,5560,7,1,0,4,0,2858.27,4040.98,0,4.186459466459467,0,0,0,1
1,800,750.04,73,0,2,7,4,2,3,0,0,5,6203,6,3,4,0,1,4445.94,7726.85,0,10.288200362164467,0,0,1,0
3,300,1062.28,61,2,3,1,0,1,3,0,1,3,160,9,1,3,5,0,21104.58,21913.51,1,20.609350312241364,1,0,0,1
0,300,1448.73,36,1,3,6,0,2,2,2,0,6,5467,13,1,0,4,0,8092.91,7351.21,0,5.070744207542094,0,0,0,1
7,600,653.02,71,1,2,5,0,2,2,0,1,9,11978,17,4,0,0,0,3219.52,6121.83,0,9.360310082260481,0,0,1,1
2,700,1292.29,29,0,2,5,0,2,1,2,0,8,5580,3,4,3,0,1,15471.48,13864.63,1,10.720433932064735,0,1,1,0
8,1000,1209.65,26,0,3,3,4,0,3,0,1,5,14691,22,2,3,2,1,4701.59,8732.77,0,7.213290381200181,0,1,0,0
1,800,1144.45,29,0,2,0,1,0,1,1,1,3,3639,0,4,0,0,0,580.32,962.77,0,0.8405168274477279,0,1,1,1
7,300,625.61,46,0,0,7,0,2,2,1,1,8,6637,6,3,4,2,0,16499.78,21983.8,0,35.083704377523496,1,0,1,1
1,200,1204.42,37,2,3,4,1,0,3,0,1,3,860,7,4,2,5,1,2174.27,2130.56,0,1.7674835327105904,0,0,1,0
1,800,1367.31,57,2,2,5,4,2,0,0,0,4,6266,9,4,2,1,0,2186.47,3982.38,0,2.910436962384255,0,0,1,1
8,200,1492.63,46,0,2,1,6,0,2,2,1,2,9138,15,2,0,0,0,4739.52,6000.28,0,4.017246573783333,0,0,0,1
5,200,1037.88,24,0,1,2,1,1,3,1,2,1,6053,17,2,3,5,1,21461.9,24990.1,0,24.05484752810719,1,0,0,0
9,1000,747.46,74,0,1,6,4,0,2,2,0,5,3055,8,1,3,5,1,1163.62,1094.13,0,1.4618416481842718,0,0,0,0
2,200,1146.42,64,0,1,7,0,0,1,0,1,9,503,16,4,1,4,1,22751.17,21638.47,0,18.85836921092538,1,0,1,0
3,400,1211.79,31,2,3,0,0,2,0,2,0,3,5248,18,1,2,5,0,11256.81,11231.99,1,9.261281837746024,0,0,0,1
0,300,1172.07,43,1,3,0,5,1,3,1,2,8,17011,12,3,2,1,1,14818.74,22552.6,0,19.225280673787584,1,0,1,0
1,300,1032.79,26,0,0,4,0,0,2,0,1,4,16354,18,2,2,4,1,6101.94,11075.34,1,10.713336364251928,0,0,0,0
4,600,1402.5,73,2,3,0,6,2,3,1,1,5,16988,16,1,4,1,1,7543.02,8721.36,0,6.214007837548985,0,0,0,0
8,600,923.83,57,1,1,6,0,0,0,0,2,0,3413,20,4,1,0,0,11876.35,20681.18,1,22.362142231545256,1,1,1,1
4,700,733.19,70,2,3,4,6,0,2,2,2,9,16655,3,4,2,0,0,18221.38,22019.14,1,29.991064983178738,1,1,1,1
1,700,1087.81,39,0,2,5,6,3,1,2,1,1,14904,16,2,4,5,0,2190.78,2393.69,1,2.19844600986398,0,0,0,1
4,800,923.16,36,2,1,5,4,3,3,1,0,6,13378,5,3,4,0,0,7998.3,12766.76,0,13.81444771468144,0,1,1,1
9,1000,1085.83,71,1,0,2,3,1,1,0,1,2,17629,18,4,4,5,1,4783.2,5230.27,0,4.8124085643568915,0,0,1,0
9,200,1175.99,61,0,1,5,6,2,0,0,2,4,1068,19,2,0,3,1,2480.2,3508.22,0,2.9806710337386044,0,0,0,0
2,400,1404.9,66,2,2,2,3,1,3,2,2,8,3849,9,4,4,5,0,27353.59,24788.88,0,17.63203641795291,1,0,1,1
7,600,1368.53,36,1,2,3,2,0,0,1,0,7,1200,11,3,3,2,0,11103.43,18489.38,0,13.500529378691962,0,0,1,1
1,600,1043.34,28,2,1,1,4,3,1,1,0,4,13642,10,1,3,1,0,11419.29,21388.04,0,20.479958634161292,1,0,0,1
5,800,1029.33,37,2,3,3,1,3,1,2,0,5,12243,0,1,4,2,0,3138.67,3886.84,0,3.772422427765862,0,1,0,1
1,1000,831.31,70,0,1,1,1,3,1,2,1,4,15210,10,1,3,1,1,11672.11,10168.6,0,12.217322872487415,0,0,0,0
0,400,631.69,50,0,3,5,5,0,0,2,1,3,12650,5,2,1,5,1,4743.7,6931.28,0,10.955254548040903,0,1,0,0
2,800,1168.94,67,1,2,1,0,3,0,1,2,1,5663,21,3,4,2,0,11248.2,14372.46,0,12.284783835068463,0,1,1,1
2,1000,1272.64,73,0,1,7,1,2,2,2,1,4,15980,18,2,3,1,1,2554.1,2788.41,0,2.18932351370874,0,0,0,0
8,200,796.64,30,2,3,6,3,3,1,0,0,0,5327,5,3,2,4,0,1333.38,2015.98,0,2.527430921217592,0,1,1,1
8,400,1331.94,68,2,2,5,5,1,2,2,1,9,1862,1,4,1,3,0,12113.66,14183.0,0,10.640388914729845,0,1,1,1
5,200,1403.96,31,1,3,5,4,2,2,1,1,3,11039,17,2,4,1,0,18969.54,20589.95,0,14.6551859127662,1,0,0,1
2,800,1198.02,26,1,3,2,4,1,2,0,1,6,5388,21,4,4,3,0,19987.9,20848.67,0,17.38809194175243,1,1,1,1
9,500,1012.64,18,0,2,1,2,1,0,1,2,7,13819,14,3,0,2,1,5918.73,6187.49,0,6.104228325638293,0,0,1,0
2,400,1299.45,54,1,2,2,5,1,1,1,2,1,1403,10,1,1,4,1,16439.02,23713.46,0,18.234811026952208,1,0,0,0
9,700,1221.88,53,2,1,1,6,2,2,2,0,4,1270,22,4,2,3,1,2074.86,3930.57,0,3.21419108988617,0,1,1,0
0,500,1025.0,46,1,2,6,3,2,1,1,2,3,9568,5,3,4,0,0,18964.31,17906.08,0,17.452319688109164,0,1,1,1
1,300,798.39,49,2,1,2,3,0,2,0,1,0,12795,8,4,3,4,0,11573.28,10003.67,0,12.514129523761868,0,0,1,1
7,300,962.28,56,1,0,0,5,2,0,2,0,0,1593,19,1,3,0,0,21663.41,22918.05,1,23.791680508263433,1,0,0,1
2,200,859.26,37,0,0,3,5,2,0,0,2,8,9430,0,4,3,2,1,14372.03,24917.94,0,28.965591797828562,1,1,1,0
7,800,829.06,31,1,0,4,3,0,1,1,1,0,14059,20,4,4,5,1,5991.05,6347.47,1,7.647001421583982,0,1,1,0
8,600,1052.61,46,0,0,7,6,0,0,2,1,9,456,8,2,0,1,0,10996.3,14886.65,0,14.12918442307875,0,0,0,1
0,200,1331.36,26,2,3,6,1,3,0,2,1,9,11308,0,3,3,4,1,13902.39,14268.16,0,10.708937524392807,0,1,1,0
4,800,1327.35,28,1,1,1,5,0,3,2,0,6,8708,14,4,2,0,0,8976.06,8236.58,1,6.200609779049197,0,0,1,1
0,200,871.4,31,0,3,2,4,3,0,2,1,8,7990,17,4,3,2,1,17894.78,15915.42,0,18.243259972489685,0,0,1,0
8,200,1307.3,18,0,1,2,6,0,0,1,0,6,16467,7,1,3,1,0,17417.88,23841.61,0,18.22335091339907,1,0,0,1
1,800,1474.51,38,2,0,2,6,0,0,0,1,7,10554,3,1,1,5,1,2605.63,4162.47,0,2.8210381495211827,0,1,0,0
8,300,1372.57,19,0,2,5,1,1,3,0,1,5,13336,11,2,3,5,1,13288.3,15464.57,0,11.258669015776407,0,0,0,0
9,300,1113.06,54,1,0,7,5,1,3,2,2,7,16557,10,3,0,3,1,6809.74,11075.14,0,9.94124194388094,0,0,1,0
9,600,1073.28,66,0,3,6,6,3,3,0,2,0,4556,17,4,3,4,1,9745.66,8822.89,0,8.212840227873553,0,0,1,0
4,500,1036.69,42,2,3,5,2,3,0,2,0,8,8211,23,4,0,3,0,10237.04,15966.23,0,15.386319613757479,0,1,1,1
2,300,1025.99,75,2,2,4,1,2,0,1,1,0,13969,21,2,3,1,1,11545.1,19532.01,0,19.018695410860865,1,1,0,0
5,300,1312.91,19,0,2,2,3,3,3,2,1,1,453,23,1,2,1,0,8659.07,14235.45,0,10.834417882503368,0,1,0,1
5,1000,959.77,49,0,2,0,0,2,2,2,0,1,16442,18,2,4,3,1,17893.43,23691.91,0,24.659294107850993,1,0,0,0
4,1000,888.61,58,0,3,5,0,1,1,0,0,7,16927,18,1,0,4,0,20543.64,18570.31,0,20.874664178685045,0,0,0,1
7,600,1166.92,50,2,2,1,1,2,2,2,0,8,13486,21,4,4,3,0,13456.41,12733.45,0,10.902673128296458,0,1,1,1
9,700,870.09,46,1,1,3,5,2,1,1,1,2,13402,14,1,4,2,1,16256.77,18366.02,0,21.08395228966008,0,0,0,0
0,400,1384.54,37,2,3,0,6,1,3,1,1,4,3602,10,1,1,4,0,3009.48,3296.58,1,2.3792745066905323,0,0,0,1
4,600,864.12,34,0,0,4,6,3,2,2,2,0,17374,3,2,3,1,1,2282.08,2609.89,0,3.0167953578694284,0,1,0,0
4,700,808.92,53,2,2,5,6,2,1,0,2,5,12071,10,1,4,1,0,13207.69,12129.2,0,14.975800079020152,0,0,0,1
7,800,886.65,36,0,2,1,1,2,3,2,1,6,4424,13,2,0,5,0,1194.32,2131.75,0,2.4015659325184475,0,0,0,1
5,400,1113.06,48,0,1,4,0,0,3,2,1,8,10638,6,3,4,2,0,6657.91,9792.21,0,8.789661239071505,0,0,1,1
9,200,761.09,48,0,0,7,0,2,2,1,1,1,556,17,1,0,2,1,26727.15,23485.57,0,30.81731816452125,1,0,0,0
2,700,835.53,68,2,1,0,4,2,2,1,1,6,13049,23,1,4,5,0,10045.53,9216.49,0,11.017524774963242,0,1,0,1
6,500,1069.61,70,0,3,4,2,3,1,2,1,7,37,11,1,2,4,0,10417.42,14215.24,0,13.277701497277254,0,0,0,1
9,400,767.06,48,2,1,0,2,0,0,2,2,6,10533,13,2,4,5,0,16113.79,17940.23,1,23.357849647162983,0,0,0,1
7,700,899.85,32,2,1,1,6,3,1,2,1,0,7328,22,4,0,3,0,17662.36,17135.47,1,19.021446411722263,0,1,1,1
3,600,990.8,43,2,0,4,1,2,1,1,1,2,3343,15,2,2,0,1,9549.13,8603.4,0,8.674531155474893,0,0,0,0
0,300,906.44,20,1,3,5,2,1,0,1,1,8,7297,1,4,0,0,1,3631.99,6101.09,1,6.723408710217755,0,1,1,0
1,200,1413.77,47,1,2,7,1,0,2,1,1,2,6970,13,1,3,3,1,4937.81,7878.29,0,5.5686012567413785,0,0,0,0
9,500,671.76,18,2,3,7,5,2,0,1,0,2,12426,0,3,1,1,0,15733.89,14497.9,0,21.549884059694392,0,1,1,1
6,1000,603.36,69,0,3,5,0,1,1,0,1,1,15717,11,3,1,1,0,583.59,735.82,0,1.2175193593222584,0,0,1,1
2,200,817.2,42,2,3,1,3,1,2,1,2,5,5468,5,4,1,0,0,5992.49,11794.92,0,14.41569298460034,0,1,1,1
9,500,1352.12,71,2,3,3,2,0,2,1,0,3,1999,19,4,3,4,1,2500.23,2589.89,0,1.9140135390800521,0,0,1,0
1,200,1298.95,45,1,3,7,3,0,1,1,1,0,10599,16,3,2,3,1,6721.38,8226.25,0,6.328128004923266,0,0,1,0
1,300,1218.18,73,2,1,4,5,1,0,1,1,0,6113,5,2,0,3,0,4774.45,5211.87,0,4.274897882183106,0,1,0,1
9,500,1236.81,72,1,0,0,6,1,0,1,0,3,2793,2,2,0,4,1,947.54,1257.42,1,1.015842496021199,0,1,0,0
1,400,839.37,58,0,2,4,4,0,3,2,0,7,10608,17,3,0,0,0,9058.81,10694.71,1,12.72619203446101,0,0,1,1
9,400,667.54,61,2,2,3,1,2,1,0,1,5,14668,4,2,3,5,1,5682.65,8942.91,0,13.376776258713017,0,1,0,0
3,200,957.13,67,2,3,3,3,1,2,0,0,7,8780,13,1,4,1,1,22805.85,24902.69,0,25.990930249548597,1,0,0,0
5,400,851.95,34,2,0,4,6,0,0,1,2,2,13407,21,4,1,1,1,23469.29,22261.08,0,26.0989272524767,1,1,1,0
8,600,1145.41,62,0,3,0,1,3,2,1,1,5,16197,21,4,2,2,0,6781.06,8262.87,0,7.207604609171239,0,1,1,1
7,800,1020.99,30,2,2,6,6,1,0,2,1,6,8564,21,1,4,2,0,19242.34,23580.0,0,23.072632804626267,1,1,0,1
0,600,1131.62,18,2,1,0,0,3,2,1,1,2,8594,21,4,0,4,1,13839.61,11692.14,1,10.323091592943795,0,1,1,0
4,800,881.04,25,0,3,2,0,3,0,2,1,4,5368,4,4,2,5,0,17293.48,17401.21,1,19.728368327966987,0,1,1,1
3,400,1296.41,51,0,0,2,4,3,2,0,1,5,11109,15,3,2,5,0,11674.65,14287.75,0,11.012517245897595,0,0,1,1
4,300,1390.22,28,2,0,5,3,2,1,0,0,5,7824,0,2,3,1,0,7765.3,11223.28,0,8.067221575308004,0,1,0,1
2,200,729.86,65,1,2,4,1,1,2,0,1,2,10636,15,2,3,3,1,11890.59,21907.57,0,29.975056782420708,1,0,0,0
3,200,1264.61,26,2,1,4,5,1,1,0,1,8,7407,13,3,2,3,1,12097.56,19919.06,0,15.738703075987075,1,0,1,0
4,700,866.76,53,0,1,1,5,1,0,0,2,0,17685,18,3,3,5,0,24739.23,23306.95,0,26.858751267631604,1,0,1,1
1,400,1302.5,29,1,0,3,4,3,3,0,2,1,10876,1,1,0,5,0,11075.74,9268.4,0,7.1103950901419255,0,1,0,1
5,500,1388.57,44,2,3,1,0,1,0,0,0,4,15895,15,3,0,5,1,4193.1,6238.73,0,4.489683859035529,0,0,1,0
9,700,775.71,20,2,3,3,6,1,1,2,0,8,12137,21,2,2,1,1,14755.02,13212.21,0,17.010480101968557,0,1,0,0
9,200,934.4,37,1,3,6,3,0,2,2,1,7,10127,6,1,2,4,1,12331.19,11988.37,0,12.816303185802866,0,0,0,0
0,500,1103.07,62,0,3,1,4,2,0,0,1,5,5439,3,3,1,1,1,10084.16,9644.68,0,8.735569302671028,0,1,1,0
9,800,707.77,31,0,0,5,0,3,0,2,0,4,10853,16,3,3,0,0,8811.27,12972.35,1,18.302622853676088,0,0,1,1
6,600,1383.78,48,2,2,1,3,2,0,0,0,7,356,9,2,1,3,1,17910.5,18209.59,0,13.149807189589682,0,0,0,0
3,400,1423.57,32,1,0,5,1,3,3,2,0,9,14799,22,1,2,2,1,13996.9,12323.68,0,8.650806910155346,0,1,0,0
9,600,774.82,35,2,1,1,3,2,0,1,1,0,16667,6,1,1,4,0,7904.22,12312.91,0,15.870833440746564,0,0,0,1
2,500,1010.79,39,2,2,2,6,1,2,1,1,7,17581,17,1,1,4,1,11318.83,17557.35,0,17.352760948418148,0,0,0,0
1,700,999.67,18,0,3,3,0,1,3,2,1,3,5161,4,2,4,4,1,3802.04,3868.6,1,3.8660097734517875,0,1,0,0
6,1000,1375.81,45,2,0,2,0,1,0,2,1,3,2196,3,1,1,2,0,2219.25,3188.37,0,2.3157661550976534,0,1,0,1
6,1000,600.54,52,2,1,0,0,3,3,2,1,3,17492,17,2,4,5,0,14037.05,14979.74,0,24.902317385377533,0,0,0,1
0,500,1126.22,39,0,2,4,2,1,2,2,0,3,17478,11,1,0,4,0,5212.8,6014.93,0,5.336074590585689,0,0,0,1
3,200,1061.78,55,0,2,2,5,3,1,2,0,9,293,7,1,3,2,0,1116.82,1269.92,0,1.1949039311993075,0,0,0,1
8,400,939.48,73,2,3,2,4,1,3,0,1,8,14543,0,2,4,2,1,3063.15,2831.5,0,3.010696665532494,0,1,0,0
5,800,984.62,48,1,0,0,1,1,3,1,0,0,15523,23,3,1,5,0,2823.77,3536.24,0,3.5878330391022906,0,1,1,1
0,800,1189.35,48,0,0,4,2,1,2,1,1,7,13959,20,2,2,2,0,4576.36,8093.08,0,6.79890788423573,0,1,0,1
6,400,637.15,20,0,0,3,3,3,3,0,1,7,11571,6,3,4,2,1,19946.09,20344.87,0,31.881015435242496,1,0,1,0
